,0,1
[-0.08459163  0.35706648 -0.01898484 -0.7042343 ],0.0,0.9
[-0.0774503   0.5524463  -0.03306952 -1.0028324 ],0.9,0.0
[-0.06640137  0.35778138 -0.05312617 -0.7207154 ],0.0,0.9
[-0.05924574  0.5535965  -0.06754048 -1.0296354 ],0.0,0.9
[-0.04817382  0.74954903 -0.08813319 -1.3427359 ],0.0,0.9
[-0.03318283  0.94566244 -0.11498791 -1.6616418 ],0.0,0.9
[-0.01426958  1.1419208  -0.14822075 -1.9878174 ],0.0,0.9
[ 0.00856883  1.3382549  -0.18797709 -2.322507  ],0.0,0.9
[ 0.03533393  1.5345248  -0.23442723 -2.6666658 ],0.0,0.0
[ 0.00442273  0.00881267  0.00037982 -0.01325008],0.0,0.9
[ 4.5989817e-03  2.0392917e-01  1.1481500e-04 -3.0581313e-01],0.0,0.9
[ 0.00867757  0.3990495  -0.00600145 -0.59845984],0.0,0.9
[ 0.01665856  0.5942549  -0.01797065 -0.8930271 ],0.9,0.0
[ 0.02854365  0.39938122 -0.03583119 -0.6060469 ],0.0,0.9
[ 0.03653128  0.5949854  -0.04795213 -0.90979695],0.9,0.0
[ 0.04843099  0.4005441  -0.06614807 -0.63256276],0.9,0.0
[ 0.05644187  0.2064043  -0.07879932 -0.3614233 ],0.9,0.0
[ 0.06056995  0.01248567 -0.08602779 -0.09459099],0.0,0.9
[ 0.06081967  0.20872855 -0.08791961 -0.4131277 ],0.9,0.0
[ 0.06499424  0.0149557  -0.09618216 -0.14940616],0.0,0.9
[ 0.06529335  0.21131395 -0.09917028 -0.4708162 ],0.9,0.0
[ 0.06951963  0.01772239 -0.10858661 -0.2109639 ],0.0,0.9
[ 0.06987408  0.21421584 -0.11280589 -0.5358299 ],0.0,0.9
[ 0.07415839  0.4107282  -0.12352248 -0.86181957],0.9,0.0
[ 0.08237296  0.21748513 -0.14075887 -0.61038685],0.0,0.9
[ 0.08672266  0.4142648  -0.15296662 -0.94388366],0.9,0.0
[ 0.09500796  0.2214976  -0.17184429 -0.70290613],0.9,0.0
[ 0.09943791  0.02912109 -0.1859024  -0.46886557],0.9,0.0
[ 0.10002033 -0.16295525 -0.19527972 -0.24005637],0.9,0.0
[ 0.09676123 -0.35482955 -0.20008084 -0.01476325],0.9,0.0
[ 0.08966464 -0.5466038  -0.20037611  0.2087273 ],0.9,0.0
[ 0.07873256 -0.7383809  -0.19620156  0.43212014],0.0,0.9
[ 0.06396494 -0.54110086 -0.18755916  0.08456373],0.0,0.9
[ 0.05314292 -0.34385478 -0.18586789 -0.2609362 ],0.0,0.9
[ 0.04626583 -0.1466333  -0.1910866  -0.6060042 ],0.0,0.9
[ 0.04333316  0.05057433 -0.20320669 -0.95226955],0.9,0.0
[ 0.04434465 -0.14131959 -0.22225209 -0.72968364],0.0,0.0
[-0.00085891  0.02826082  0.03716231 -0.0091325 ],0.9,0.0
[-2.9369327e-04 -1.6737384e-01  3.6979657e-02  2.9504007e-01],0.9,0.0
[-0.00364117 -0.36300296  0.04288046  0.5991527 ],0.9,0.0
[-0.01090123 -0.55869776  0.05486351  0.9050281 ],0.0,0.9
[-0.02207519 -0.36436     0.07296407  0.63008183],0.9,0.0
[-0.02936238 -0.5604202   0.08556571  0.944822  ],0.9,0.0
[-0.04057079 -0.75658405  0.10446215  1.263117  ],0.9,0.0
[-0.05570247 -0.9528748   0.12972449  1.586604  ],0.0,0.9
[-0.07475997 -0.75951153  0.16145657  1.3370284 ],0.9,0.0
[-0.0899502  -0.95625657  0.18819714  1.67557   ],0.9,0.0
[-0.10907533 -1.152998    0.22170854  2.0204751 ],0.0,0.0
[-0.04939692 -0.01941362 -0.0298553  -0.02371769],0.9,0.0
[-0.04978519 -0.21409498 -0.03032966  0.25939807],0.9,0.0
[-0.05406709 -0.40877113 -0.02514169  0.5423624 ],0.9,0.0
[-0.06224251 -0.6035309  -0.01429445  0.8270188 ],0.0,0.9
[-0.07431313 -0.4082164   0.00224593  0.5298746 ],0.0,0.9
[-0.08247746 -0.21312611  0.01284342  0.23790024],0.9,0.0
[-0.08673998 -0.40842918  0.01760143  0.5346065 ],0.0,0.9
[-0.09490856 -0.2135591   0.02829356  0.24752127],0.9,0.0
[-0.09917974 -0.40907347  0.03324398  0.54899263],0.9,0.0
[-0.10736121 -0.60464627  0.04422384  0.8519617 ],0.9,0.0
[-0.11945414 -0.8003423   0.06126307  1.1582164 ],0.0,0.9
[-0.13546099 -0.6060699   0.08442739  0.8853545 ],0.9,0.0
[-0.14758238 -0.8022304   0.10213449  1.2033393 ],0.9,0.0
[-0.16362698 -0.9985136   0.12620127  1.5262052 ],0.9,0.0
[-0.18359727 -1.1949127   0.15672538  1.8554655 ],0.9,0.0
[-0.20749551 -1.3913711   0.19383469  2.1924305 ],0.0,0.9
[-0.23532294 -1.19858     0.2376833   1.9652907 ],0.0,0.0
[-0.04414064 -0.01231524  0.02924148 -0.015764  ],0.9,0.0
[-0.04438695 -0.20784408  0.0289262   0.28599966],0.0,0.9
[-0.04854383 -0.01314635  0.03464619  0.00257834],0.0,0.9
[-0.04880676  0.18146203  0.03469776 -0.2789751 ],0.9,0.0
[-0.04517752 -0.01413727  0.02911825  0.02444635],0.9,0.0
[-0.04546026 -0.20966445  0.02960718  0.32617232],0.9,0.0
[-0.04965355 -0.40519515  0.03613063  0.6280431 ],0.9,0.0
[-0.05775746 -0.60080224  0.04869149  0.9318823 ],0.9,0.0
[-0.0697735  -0.7965462   0.06732914  1.23946   ],0.0,0.9
[-0.08570442 -0.6023504   0.09211834  0.9686061 ],0.0,0.9
[-0.09775143 -0.40857792  0.11149046  0.70622414],0.9,0.0
[-0.10592299 -0.6050535   0.12561494  1.0318182 ],0.9,0.0
[-0.11802406 -0.8016022   0.1462513   1.3611519 ],0.9,0.0
[-0.1340561  -0.9982228   0.17347434  1.6957791 ],0.9,0.0
[-0.15402056 -1.1948701   0.20738992  2.0370688 ],0.9,0.0
[-0.17791796 -1.3914384   0.2481313   2.3861396 ],0.0,0.0
[-0.0012906  -0.01695663 -0.03762295 -0.04426984],0.0,0.9
[-0.00162973  0.17868406 -0.03850835 -0.34858173],0.0,0.9
[ 0.00194395  0.37433195 -0.04547998 -0.6531547 ],0.9,0.0
[ 0.00943059  0.17987183 -0.05854308 -0.37513262],0.9,0.0
[ 0.01302803 -0.01437182 -0.06604573 -0.10146813],0.0,0.9
[ 0.01274059  0.18163145 -0.06807509 -0.41423535],0.9,0.0
[ 0.01637322 -0.0124629  -0.0763598  -0.14376682],0.9,0.0
[ 0.01612396 -0.20641294 -0.07923514  0.12388252],0.9,0.0
[ 0.0119957  -0.40031558 -0.07675748  0.3905532 ],0.0,0.9
[ 0.00398939 -0.20419294 -0.06894642  0.07469086],0.9,0.0
[-9.4466508e-05 -3.9826220e-01 -6.7452602e-02  3.4484896e-01],0.9,0.0
[-0.00805971 -0.592363   -0.06055563  0.615522  ],0.0,0.9
[-0.01990697 -0.3964496  -0.04824518  0.3043981 ],0.9,0.0
[-0.02783596 -0.590852   -0.04215722  0.5814838 ],0.9,0.0
[-0.039653   -0.78535867 -0.03052755  0.8605941 ],0.0,0.9
[-0.05536018 -0.5898346  -0.01331567  0.55847085],0.9,0.0
[-0.06715687 -0.7847671  -0.00214625  0.846929  ],0.0,0.9
[-0.08285221 -0.58961594  0.01479233  0.55357194],0.9,0.0
[-0.09464453 -0.78494245  0.02586377  0.8508785 ],0.0,0.9
[-0.11034338 -0.59018254  0.04288134  0.5664394 ],0.9,0.0
[-0.12214703 -0.785879    0.05421013  0.87231743],0.0,0.9
[-0.1378646  -0.5915345   0.07165648  0.5971589 ],0.9,0.0
[-0.1496953  -0.78758216  0.08359966  0.9115247 ],0.0,0.9
[-0.16544694 -0.5936848   0.10183015  0.64624417],0.0,0.9
[-0.17732064 -0.4001181   0.11475503  0.38728455],0.0,0.9
[-0.185323   -0.2067962   0.12250073  0.13287292],0.0,0.9
[-0.18945892 -0.01362252  0.12515819 -0.11879098],0.9,0.0
[-0.18973137 -0.21029477  0.12278236  0.21061033],0.0,0.9
[-0.19393727 -0.01712277  0.12699457 -0.0409589 ],0.9,0.0
[-0.19427973 -0.21381542  0.12617539  0.28894025],0.0,0.9
[-0.19855604 -0.02069738  0.1319542   0.03856322],0.0,0.9
[-0.19896998  0.17230976  0.13272546 -0.20974863],0.0,0.9
[-0.19552378  0.36530888  0.12853049 -0.4577943 ],0.9,0.0
[-0.18821761  0.16862649  0.1193746  -0.12752028],0.9,0.0
[-0.18484508 -0.02798532  0.11682419  0.20031144],0.9,0.0
[-0.18540479 -0.22456752  0.12083042  0.52744305],0.9,0.0
[-0.18989614 -0.42116383  0.13137929  0.85562515],0.9,0.0
[-0.19831942 -0.61780787  0.14849178  1.1865637 ],0.0,0.9
[-0.21067557 -0.42489007  0.17222306  0.94386786],0.0,0.9
[-0.21917337 -0.23245408  0.19110042  0.70986784],0.0,0.9
[-0.22382246 -0.04042009  0.20529778  0.48290277],0.0,0.9
[-0.22463085  0.151303    0.21495584  0.26129177],0.0,0.0
[ 0.00190658 -0.00147101 -0.00739745  0.01212609],0.9,0.0
[ 0.00187716 -0.1964861  -0.00715493  0.3024659 ],0.0,0.9
[-0.00205256 -0.0012629  -0.00110561  0.00753506],0.9,0.0
[-0.00207782 -0.19636898 -0.00095491  0.29986894],0.9,0.0
[-0.0060052  -0.39147732  0.00504247  0.5922506 ],0.9,0.0
[-0.01383474 -0.5866695   0.01688748  0.8865176 ],0.9,0.0
[-0.02556813 -0.7820166   0.03461783  1.1844611 ],0.0,0.9
[-0.04120846 -0.5873604   0.05830706  0.9028274 ],0.9,0.0
[-0.05295567 -0.7832216   0.0763636   1.2132525 ],0.9,0.0
[-0.0686201  -0.97924143  0.10062865  1.5288545 ],0.9,0.0
[-0.08820494 -1.1754229   0.13120574  1.8511729 ],0.0,0.9
[-0.11171339 -0.981966    0.1682292   1.6019456 ],0.0,0.9
[-0.13135271 -0.78918767  0.20026812  1.3660868 ],0.9,0.0
[-0.14713646 -0.98617303  0.22758985  1.7141452 ],0.0,0.0
[-0.01439659 -0.04073745 -0.03569253 -0.03313805],0.0,0.9
[-0.01521134  0.15487768 -0.03635529 -0.33686525],0.0,0.9
[-0.01211378  0.35049763 -0.0430926  -0.64078736],0.0,0.9
[-0.00510383  0.546193   -0.05590834 -0.9467232 ],0.0,0.9
[ 0.00582003  0.7420215  -0.07484281 -1.2564355 ],0.9,0.0
[ 0.02066046  0.5479331  -0.09997152 -0.9881012 ],0.9,0.0
[ 0.03161912  0.35428146 -0.11973354 -0.72841674],0.9,0.0
[ 0.03870475  0.16100024 -0.13430187 -0.47568822],0.0,0.9
[ 0.04192476  0.35773754 -0.14381564 -0.8075029 ],0.9,0.0
[ 0.0490795   0.16484854 -0.1599657  -0.56329256],0.0,0.9
[ 0.05237648  0.36181074 -0.17123155 -0.9017935 ],0.0,0.9
[ 0.05961269  0.558787   -0.18926743 -1.2430334 ],0.9,0.0
[ 0.07078843  0.3665294  -0.21412809 -1.0151099 ],0.0,0.0
[ 0.01825479 -0.02358942 -0.03134204  0.04396848],0.9,0.0
[ 0.017783   -0.21824825 -0.03046267  0.32660028],0.0,0.9
[ 0.01341804 -0.02270613 -0.02393066  0.02446854],0.0,0.9
[ 0.01296391  0.17275068 -0.02344129 -0.2756677 ],0.0,0.9
[ 0.01641893  0.3681991  -0.02895464 -0.5756509 ],0.9,0.0
[ 0.02378291  0.17349476 -0.04046766 -0.29222825],0.9,0.0
[ 0.0272528  -0.02102754 -0.04631223 -0.01257793],0.9,0.0
[ 0.02683225 -0.21545577 -0.04656379  0.26514077],0.9,0.0
[ 0.02252314 -0.40988326 -0.04126097  0.5427811 ],0.0,0.9
[ 0.01432547 -0.21420646 -0.03040535  0.23738843],0.0,0.9
[ 0.01004134 -0.01866361 -0.02565758 -0.06472806],0.0,0.9
[ 0.00966807  0.17681663 -0.02695214 -0.3653944 ],0.9,0.0
[ 0.0132044  -0.01791214 -0.03426003 -0.08133031],0.9,0.0
[ 0.01284616 -0.21252665 -0.03588663  0.20034967],0.9,0.0
[ 0.00859563 -0.40711746 -0.03187964  0.48149952],0.9,0.0
[ 4.5327912e-04 -6.0177523e-01 -2.2249650e-02  7.6396686e-01],0.0,0.9
[-0.01158223 -0.40635407 -0.00697031  0.46436676],0.0,0.9
[-0.01970931 -0.21113431  0.00231702  0.16949499],0.0,0.9
[-0.02393199 -0.0160456   0.00570692 -0.1224561 ],0.0,0.9
[-0.0242529   0.17899413  0.0032578  -0.4133331 ],0.0,0.9
[-0.02067302  0.37406975 -0.00500886 -0.70498717],0.0,0.9
[-0.01319163  0.5692607  -0.01910861 -0.9992426 ],0.0,0.9
[-0.00180641  0.7646328  -0.03909346 -1.2978648 ],0.9,0.0
[ 0.01348624  0.5700285  -0.06505075 -1.017672  ],0.0,0.9
[ 0.02488681  0.7659545  -0.08540419 -1.3300507 ],0.0,0.9
[ 0.0402059  0.9620437 -0.1120052 -1.6481909],0.9,0.0
[ 0.05944678  0.7683954  -0.14496902 -1.3923993 ],0.9,0.0
[ 0.07481468  0.5753451  -0.172817   -1.1483331 ],0.9,0.0
[ 0.08632159  0.38284782 -0.19578367 -0.9144439 ],0.0,0.9
[ 0.09397855  0.5800018  -0.21407256 -1.2617184 ],0.0,0.0
[-0.03863193  0.01724101  0.04119491 -0.04090781],0.0,0.9
[-0.03828711  0.21174876  0.04037676 -0.32031402],0.9,0.0
[-0.03405214  0.01607575  0.03397048 -0.01517619],0.0,0.9
[-0.03373063  0.21069448  0.03366695 -0.29695046],0.0,0.9
[-0.02951674  0.4053207   0.02772794 -0.57882816],0.9,0.0
[-0.02141032  0.20982136  0.01615138 -0.2775409 ],0.9,0.0
[-0.01721389  0.01447276  0.01060056  0.02019209],0.0,0.9
[-0.01692444  0.2094411   0.0110044  -0.26912746],0.9,0.0
[-0.01273562  0.01416385  0.00562185  0.0270059 ],0.9,0.0
[-0.01245234 -0.18103828  0.00616197  0.32145727],0.9,0.0
[-0.01607311 -0.37624744  0.01259112  0.61607707],0.9,0.0
[-0.02359805 -0.57154304  0.02491266  0.91269886],0.9,0.0
[-0.03502891 -0.766993    0.04316664  1.2131064 ],0.9,0.0
[-0.05036877 -0.96264464  0.06742877  1.5189976 ],0.0,0.9
[-0.06962167 -0.7683996   0.09780872  1.2481012 ],0.0,0.9
[-0.08498966 -0.5746582   0.12277074  0.98758805],0.9,0.0
[-0.09648282 -0.77119106  0.1425225   1.3161724 ],0.9,0.0
[-0.11190665 -0.9677991   0.16884595  1.6498542 ],0.9,0.0
[-0.13126263 -1.1644442   0.20184304  1.9900324 ],0.0,0.9
[-0.1545515  -0.97193056  0.24164368  1.766064  ],0.0,0.0
[0.02331798 0.01006952 0.02339224 0.00475953],0.9,0.0
[ 0.02351937 -0.18537997  0.02348743  0.30473024],0.0,0.9
[0.01981177 0.00939953 0.02958203 0.01954624],0.0,0.9
[ 0.01999976  0.20408502  0.02997296 -0.26365837],0.0,0.9
[ 0.02408146  0.3987666   0.02469979 -0.54673886],0.9,0.0
[ 0.03205679  0.20330651  0.01376501 -0.24637714],0.0,0.9
[ 0.03612292  0.39822918  0.00883747 -0.5346867 ],0.9,0.0
[ 0.0440875   0.20298408 -0.00185626 -0.23923227],0.0,0.9
[ 0.04814719  0.3981325  -0.00664091 -0.53250015],0.0,0.9
[ 0.05610983  0.59334725 -0.01729091 -0.8272682 ],0.0,0.9
[ 0.06797678  0.7887013  -0.03383628 -1.1253388 ],0.9,0.0
[ 0.08375081  0.5940387  -0.05634305 -0.843458  ],0.9,0.0
[ 0.09563158  0.3997291  -0.07321221 -0.56901217],0.9,0.0
[ 0.10362616  0.20570624 -0.08459245 -0.30026266],0.0,0.9
[ 0.10774029  0.40192565 -0.0905977  -0.6183799 ],0.0,0.9
[ 0.1157788  0.5981885 -0.1029653 -0.9381661],0.0,0.9
[ 0.12774257  0.7945367  -0.12172862 -1.2613468 ],0.0,0.9
[ 0.1436333   0.99098676 -0.14695556 -1.5895413 ],0.9,0.0
[ 0.16345304  0.79788417 -0.17874639 -1.3460591 ],0.9,0.0
[ 0.17941073  0.6054024  -0.20566757 -1.1142086 ],0.0,0.9
[ 0.19151877  0.8025425  -0.22795174 -1.4637275 ],0.0,0.0
[-0.01624247 -0.00449213 -0.02935226  0.00229962],0.0,0.9
[-0.01633231  0.19103822 -0.02930627 -0.29949787],0.0,0.9
[-0.01251155  0.38656536 -0.03529623 -0.6012775 ],0.0,0.9
[-0.00478024  0.58216286 -0.04732178 -0.90486586],0.9,0.0
[ 0.00686302  0.38771257 -0.06541909 -0.6274244 ],0.0,0.9
[ 0.01461727  0.58368367 -0.07796758 -0.9399718 ],0.0,0.9
[ 0.02629094  0.77976507 -0.09676702 -1.2560996 ],0.0,0.9
[ 0.04188624  0.97598344 -0.12188901 -1.5774553 ],0.9,0.0
[ 0.06140591  0.7825064  -0.15343812 -1.3251396 ],0.9,0.0
[ 0.07705604  0.58961844 -0.17994091 -1.084141  ],0.0,0.9
[ 0.08884841  0.7865988  -0.20162372 -1.4274585 ],0.9,0.0
[ 0.10458039  0.5944564  -0.2301729  -1.20396   ],0.0,0.0
[ 0.02978974 -0.02975003 -0.04903468 -0.01497913],0.9,0.0
[ 0.02919474 -0.22413571 -0.04933426  0.26183853],0.0,0.9
[ 0.02471202 -0.02834552 -0.04409749 -0.04598784],0.9,0.0
[ 0.02414511 -0.22280832 -0.04501725  0.23246232],0.0,0.9
[ 0.01968895 -0.027073   -0.040368   -0.07407381],0.0,0.9
[ 0.01914749  0.16860373 -0.04184948 -0.37921473],0.9,0.0
[ 0.02251956 -0.0258997  -0.04943378 -0.10001521],0.9,0.0
[ 0.02200157 -0.2202796  -0.05143408  0.17667086],0.9,0.0
[ 0.01759597 -0.4146292  -0.04790066  0.45269477],0.9,0.0
[ 0.00930339 -0.60904217 -0.03884676  0.7299024 ],0.9,0.0
[-0.00287745 -0.8036063  -0.02424872  1.0101103 ],0.0,0.9
[-0.01894958 -0.60816926 -0.00404651  0.7099125 ],0.9,0.0
[-0.03111297 -0.80323493  0.01015174  1.0013189 ],0.0,0.9
[-0.04717766 -0.6082501   0.03017811  0.7118413 ],0.0,0.9
[-0.05934267 -0.41355875  0.04441494  0.42880824],0.9,0.0
[-0.06761384 -0.60928065  0.0529911   0.7351552 ],0.0,0.9
[-0.07979945 -0.4149292   0.06769421  0.45960942],0.9,0.0
[-0.08809803 -0.61093944  0.0768864   0.7728383 ],0.9,0.0
[-0.10031683 -0.8070303   0.09234317  1.088688  ],0.9,0.0
[-0.11645743 -1.0032403   0.11411692  1.4088594 ],0.0,0.9
[-0.13652225 -0.809704    0.14229411  1.1539207 ],0.0,0.9
[-0.15271632 -0.6166951   0.16537252  0.9090268 ],0.9,0.0
[-0.16505022 -0.81362253  0.18355305  1.2487862 ],0.9,0.0
[-0.18132268 -1.0105604   0.20852879  1.5928926 ],0.9,0.0
[-0.20153388 -1.2074571   0.24038664  1.9427036 ],0.0,0.0
[ 0.03909294  0.040831   -0.00420855  0.01883025],0.9,0.0
[ 0.03990956 -0.15423034 -0.00383195  0.31018236],0.9,0.0
[ 0.03682495 -0.3492975   0.0023717   0.60165435],0.0,0.9
[ 0.029839   -0.1542088   0.01440478  0.30971938],0.9,0.0
[ 0.02675482 -0.349533    0.02059917  0.60691017],0.0,0.9
[ 0.01976416 -0.15470502  0.03273737  0.32078594],0.0,0.9
[0.01667006 0.03993579 0.0391531  0.03860422],0.9,0.0
[ 0.01746878 -0.1557251   0.03992518  0.34337872],0.9,0.0
[ 0.01435428 -0.35139164  0.04679275  0.6483795 ],0.0,0.9
[ 0.00732644 -0.15695173  0.05976034  0.37079093],0.9,0.0
[ 0.00418741 -0.35286954  0.06717616  0.68170214],0.0,0.9
[-0.00286998 -0.15874167  0.0808102   0.41090202],0.9,0.0
[-0.00604482 -0.3549107   0.08902825  0.7279277 ],0.0,0.9
[-0.01314303 -0.16112493  0.1035868   0.46453995],0.9,0.0
[-0.01636553 -0.35754642  0.1128776   0.78799295],0.9,0.0
[-0.02351646 -0.55402285  0.12863746  1.1139476 ],0.9,0.0
[-0.03459691 -0.7505774   0.15091641  1.4440587 ],0.0,0.9
[-0.04960846 -0.5576004   0.17979757  1.2020844 ],0.0,0.9
[-0.06076047 -0.3651999   0.20383927  0.9707121 ],0.9,0.0
[-0.06806447 -0.5623875   0.22325352  1.3198845 ],0.0,0.0
[ 0.04299212  0.04577253 -0.04798719  0.02156684],0.9,0.0
[ 0.04390757 -0.14862956 -0.04755585  0.29873148],0.0,0.9
[ 0.04093498  0.04713687 -0.04158122 -0.00856233],0.9,0.0
[ 0.04187772 -0.14736484 -0.04175247  0.2707167 ],0.0,0.9
[ 0.03893042  0.04832727 -0.03633814 -0.03483732],0.0,0.9
[ 0.03989697  0.24395096 -0.03703488 -0.33876023],0.9,0.0
[ 0.04477599  0.04937504 -0.04381009 -0.05798222],0.9,0.0
[ 0.04576349 -0.14509226 -0.04496973  0.2205628 ],0.0,0.9
[ 0.04286164  0.05064267 -0.04055848 -0.08595943],0.9,0.0
[ 0.04387449 -0.14387514 -0.04227766  0.19365641],0.9,0.0
[ 0.04099699 -0.3383676  -0.03840454  0.47270852],0.0,0.9
[ 0.03422964 -0.1427249  -0.02895037  0.16817267],0.9,0.0
[ 0.03137514 -0.33742076 -0.02558691  0.45158386],0.0,0.9
[ 0.02462673 -0.14194646 -0.01655523  0.15094666],0.9,0.0
[ 0.0217878  -0.3368275  -0.0135363   0.43836114],0.0,0.9
[ 0.01505125 -0.1415166  -0.00476908  0.14144206],0.9,0.0
[ 0.01222092 -0.3365699  -0.00194024  0.43261662],0.9,0.0
[ 0.00548952 -0.5316644   0.00671209  0.7246873 ],0.0,0.9
[-0.00514377 -0.33663586  0.02120584  0.43412447],0.0,0.9
[-0.01187649 -0.14182045  0.02988833  0.14820112],0.9,0.0
[-0.01471289 -0.33735737  0.03285235  0.45016137],0.0,0.9
[-0.02146004 -0.1427151   0.04185558  0.16801235],0.9,0.0
[-0.02431434 -0.3384104   0.04521583  0.47360015],0.0,0.9
[-0.03108255 -0.1439552   0.05468783  0.19550441],0.0,0.9
[-0.03396166  0.05034357  0.05859792 -0.07943782],0.9,0.0
[-0.03295479 -0.14556731  0.05700916  0.23114204],0.0,0.9
[-0.03586613  0.04869564  0.061632   -0.04302737],0.0,0.9
[-0.03489222  0.24288215  0.06077145 -0.31564575],0.0,0.9
[-0.03003458  0.43708816  0.05445854 -0.58856124],0.0,0.9
[-0.02129281  0.6314069   0.04268732 -0.8636043 ],0.9,0.0
[-0.00866467  0.43573064  0.02541523 -0.557811  ],0.0,0.9
[ 4.9939790e-05  6.3048679e-01  1.4259009e-02 -8.4237957e-01],0.0,0.9
[ 0.01265968  0.8254112  -0.00258858 -1.1305445 ],0.9,0.0
[ 0.0291679   0.6303233  -0.02519947 -0.8386746 ],0.0,0.9
[ 0.04177437  0.8257801  -0.04197297 -1.1391747 ],0.0,0.9
[ 0.05828997  1.021425   -0.06475646 -1.4447199 ],0.9,0.0
[ 0.07871847  0.82715684 -0.09365086 -1.1729536 ],0.9,0.0
[ 0.0952616   0.6333687  -0.11710993 -0.9110382 ],0.0,0.9
[ 0.10792898  0.8298639  -0.13533069 -1.2381139 ],0.0,0.9
[ 0.12452625  1.0264395  -0.16009298 -1.5699472 ],0.0,0.9
[ 0.14505504  1.2230694  -0.19149192 -1.907987  ],0.0,0.9
[ 0.16951643  1.419674   -0.22965166 -2.2534585 ],0.0,0.0
[ 0.04927848 -0.01311489 -0.00869222  0.01643125],0.9,0.0
[ 0.04901619 -0.20811112 -0.0083636   0.30635905],0.9,0.0
[ 0.04485396 -0.4031129  -0.00223642  0.59639263],0.0,0.9
[ 0.0367917  -0.20795971  0.00969144  0.30300608],0.9,0.0
[ 0.03263251 -0.40321845  0.01575156  0.59872967],0.0,0.9
[ 0.02456814 -0.20832038  0.02772615  0.31104958],0.9,0.0
[ 0.02040173 -0.40382615  0.03394714  0.612346  ],0.0,0.9
[ 0.01232521 -0.20919466  0.04619406  0.33054549],0.9,0.0
[ 0.00814132 -0.4049427   0.05280497  0.63743055],0.9,0.0
[ 4.2464762e-05 -6.0075969e-01  6.5553583e-02  9.4626409e-01],0.0,0.9
[-0.01197273 -0.40657896  0.08447886  0.6748775 ],0.9,0.0
[-0.02010431 -0.602767    0.09797642  0.99291736],0.9,0.0
[-0.03215965 -0.79905355  0.11783476  1.3146942 ],0.0,0.9
[-0.04814072 -0.60560334  0.14412865  1.0610944 ],0.0,0.9
[-0.06025279 -0.4126534   0.16535054  0.81689763],0.0,0.9
[-0.06850585 -0.2201343   0.18168849  0.5804496 ],0.9,0.0
[-0.07290854 -0.4172746   0.19329748  0.92441565],0.9,0.0
[-0.08125404 -0.6144078   0.2117858   1.2710845 ],0.0,0.0
[ 0.01644097  0.0418587  -0.00337468  0.03595973],0.9,0.0
[ 0.01727814 -0.1532147  -0.00265548  0.327576  ],0.9,0.0
[ 0.01421384 -0.34829873  0.00389604  0.61942035],0.9,0.0
[ 0.00724787 -0.5434749   0.01628444  0.91332775],0.0,0.9
[-0.00362163 -0.34857696  0.034551    0.62580705],0.9,0.0
[-0.01059317 -0.54416376  0.04706714  0.9291681 ],0.9,0.0
[-0.02147644 -0.73988837  0.0656505   1.2362626 ],0.9,0.0
[-0.03627421 -0.93578964  0.09037575  1.5487689 ],0.9,0.0
[-0.05499    -1.1318727   0.12135113  1.8682272 ],0.9,0.0
[-0.07762746 -1.3280953   0.15871568  2.1959865 ],0.9,0.0
[-0.10418936 -1.5243531   0.2026354   2.5331397 ],0.9,0.0
[-0.13467643 -1.7204611   0.2532982   2.8804512 ],0.0,0.0
[ 0.00816673  0.00261475 -0.01754666 -0.04099067],0.9,0.0
[ 0.00821902 -0.19225125 -0.01836647  0.24610488],0.9,0.0
[ 0.004374   -0.38710612 -0.01344437  0.5329385 ],0.9,0.0
[-0.00336812 -0.58203644 -0.0027856   0.821355  ],0.9,0.0
[-0.01500885 -0.7771202   0.0136415   1.1131605 ],0.9,0.0
[-0.03055126 -0.9724186   0.03590471  1.4100913 ],0.9,0.0
[-0.04999963 -1.167967    0.06410653  1.7137785 ],0.0,0.9
[-0.07335897 -0.9736366   0.0983821   1.4417163 ],0.0,0.9
[-0.0928317  -0.7798542   0.12721643  1.1813258 ],0.0,0.9
[-0.10842878 -0.58659196  0.15084295  0.931076  ],0.9,0.0
[-0.12016062 -0.7833923   0.16946447  1.2671043 ],0.0,0.9
[-0.13582847 -0.5907911   0.19480655  1.0319253 ],0.0,0.9
[-0.1476443  -0.39871836  0.21544506  0.8061773 ],0.0,0.0
[ 0.04699965 -0.00948056  0.04770919  0.04769713],0.0,0.9
[ 0.04681004  0.18492596  0.04866313 -0.22955966],0.9,0.0
[ 0.05050856 -0.0108564   0.04407194  0.07806753],0.9,0.0
[ 0.05029143 -0.20658152  0.04563329  0.3843231 ],0.9,0.0
[ 0.0461598  -0.40232062  0.05331975  0.69103765],0.9,0.0
[ 0.03811339 -0.5981403   0.0671405   1.0000182 ],0.9,0.0
[ 0.02615058 -0.79409224  0.08714087  1.3130084 ],0.9,0.0
[ 0.01026873 -0.99020255  0.11340104  1.6316447 ],0.9,0.0
[-0.00953532 -1.1864592   0.14603393  1.9574072 ],0.9,0.0
[-0.0332645  -1.3827976   0.18518208  2.2915618 ],0.0,0.9
[-0.06092045 -1.1898066   0.23101331  2.0611577 ],0.0,0.0
[-0.01060495  0.00728144  0.01351441  0.00605955],0.9,0.0
[-0.01045932 -0.18803169  0.0136356   0.30297562],0.9,0.0
[-0.01421996 -0.3833453   0.01969511  0.59992754],0.9,0.0
[-0.02188686 -0.5787372   0.03169366  0.89874846],0.9,0.0
