,0,1
[ 0.0138834   0.19261235  0.03745583 -0.22262295],0.0,0.1
[ 0.01773565  0.3871795   0.03300337 -0.5032595 ],0.0,0.1
[ 0.02547924  0.5818211   0.02293818 -0.7853617 ],0.0,0.1
[ 0.03711566  0.7766205   0.00723094 -1.0707407 ],0.1,0.0
[ 0.05264807  0.5814037  -0.01418387 -0.77579725],0.1,0.0
[ 0.06427614  0.38647968 -0.02969982 -0.48761058],0.0,0.1
[ 0.07200574  0.5820078  -0.03945203 -0.7895039 ],0.1,0.0
[ 0.0836459   0.38744923 -0.05524211 -0.509489  ],0.0,0.1
[ 0.09139488  0.58330417 -0.06543189 -0.81905615],0.0,0.1
[ 0.10306096  0.7792577  -0.08181301 -1.1315808 ],0.1,0.0
[ 0.11864612  0.5852966  -0.10444462 -0.8656384 ],0.0,0.1
[ 0.13035205  0.78167313 -0.12175739 -1.1892489 ],0.1,0.0
[ 0.14598551  0.58832127 -0.14554237 -0.9370766 ],0.1,0.0
[ 0.15775193  0.39542988 -0.1642839  -0.6934371 ],0.0,0.1
[ 0.16566053  0.59240353 -0.17815265 -1.0330019 ],0.0,0.1
[ 0.17750861  0.78938955 -0.19881268 -1.3759047 ],0.1,0.0
[ 0.19329639  0.59722805 -0.22633077 -1.1514069 ],0.0,0.0
[ 0.01887329 -0.03160499  0.02443923 -0.01565088],0.1,0.0
[ 0.01824119 -0.22706875  0.02412621  0.28464162],0.1,0.0
[ 0.01369981 -0.42252633  0.02981904  0.5848351 ],0.0,0.1
[ 0.00524929 -0.2278345   0.04151575  0.30169266],0.1,0.0
[ 0.0006926  -0.4235228   0.0475496   0.60717434],0.0,0.1
[-0.00777786 -0.22909681  0.05969308  0.32983926],0.1,0.0
[-0.0123598  -0.42501545  0.06628987  0.6407332 ],0.0,0.1
[-0.02086011 -0.23087722  0.07910454  0.36964035],0.0,0.1
[-0.02547765 -0.03696309  0.08649734  0.10291123],0.1,0.0
[-0.02621691 -0.2332113   0.08855557  0.42158154],0.1,0.0
[-0.03088114 -0.429469    0.0969872   0.7408158 ],0.1,0.0
[-0.03947052 -0.6257866   0.11180351  1.0623779 ],0.0,0.1
[-0.05198625 -0.43230814  0.13305107  0.80677396],0.0,0.1
[-0.06063241 -0.23923627  0.14918655  0.5587275 ],0.0,0.1
[-0.06541714 -0.04648857  0.1603611   0.31651577],0.0,0.1
[-0.06634691  0.14602925  0.16669142  0.07838849],0.0,0.1
[-0.06342632  0.3384181   0.16825919 -0.15741412],0.1,0.0
[-0.05665796  0.14133681  0.1651109   0.18326807],0.0,0.1
[-0.05383123  0.33375865  0.16877626 -0.05311699],0.1,0.0
[-0.04715605  0.1366693   0.16771393  0.2877014 ],0.1,0.0
[-0.04442267 -0.06039779  0.17346795  0.6282315 ],0.1,0.0
[-0.04563062 -0.2574619   0.18603258  0.97013557],0.0,0.1
[-0.05077986 -0.06525809  0.20543529  0.74118304],0.1,0.0
[-0.05208502 -0.26253408  0.22025895  1.0908487 ],0.0,0.0
[ 0.04418598 -0.01676893 -0.04890368  0.00680281],0.1,0.0
[ 0.0438506  -0.21115667 -0.04876762  0.28366387],0.1,0.0
[ 0.03962747 -0.40555036 -0.04309434  0.5605757 ],0.1,0.0
[ 0.03151647 -0.6000418  -0.03188283  0.8393763 ],0.1,0.0
[ 0.01951563 -0.7947143  -0.0150953   1.1218646 ],0.0,0.1
[ 0.00362134 -0.59939766  0.00734199  0.8244852 ],0.1,0.0
[-0.00836661 -0.79461926  0.02383169  1.1194682 ],0.1,0.0
[-0.024259   -0.9900456   0.04622106  1.4195304 ],0.1,0.0
[-0.04405991 -1.185708    0.07461166  1.7262948 ],0.0,0.1
[-0.06777407 -0.99151444  0.10913756  1.4577302 ],0.0,0.1
[-0.08760436 -0.79788756  0.13829216  1.2010406 ],0.0,0.1
[-0.10356211 -0.6047982   0.16231297  0.95470023],0.1,0.0
[-0.11565807 -0.80168736  0.18140697  1.2936629 ],0.0,0.1
[-0.13169183 -0.609274    0.20728023  1.0628206 ],0.1,0.0
[-0.1438773  -0.80644643  0.22853665  1.4127531 ],0.0,0.0
[-0.04655263 -0.0489177  -0.02513845 -0.01902253],0.1,0.0
[-0.04753098 -0.24367028 -0.0255189   0.26562414],0.0,0.1
[-0.05240439 -0.04819359 -0.02020642 -0.0349972 ],0.0,0.1
[-0.05336826  0.1472122  -0.02090636 -0.33398634],0.1,0.0
[-0.05042402 -0.04760604 -0.02758609 -0.04796885],0.0,0.1
[-0.05137614  0.14790039 -0.02854546 -0.3492262 ],0.0,0.1
[-0.04841813  0.34341645 -0.03552999 -0.65077204],0.1,0.0
[-0.0415498   0.14880691 -0.04854543 -0.3694856 ],0.1,0.0
[-0.03857366 -0.04559289 -0.05593514 -0.09249617],0.0,0.1
[-0.03948552  0.15028432 -0.05778506 -0.40228882],0.0,0.1
[-0.03647983  0.34617624 -0.06583084 -0.7126156 ],0.1,0.0
[-0.02955631  0.15202454 -0.08008315 -0.44135916],0.1,0.0
[-0.02651582 -0.04187821 -0.08891033 -0.17495652],0.1,0.0
[-0.02735338 -0.23562264 -0.09240947  0.08840702],0.0,0.1
[-0.03206583 -0.03930596 -0.09064133 -0.2319413 ],0.1,0.0
[-0.03285195 -0.2330237  -0.09528015  0.0308304 ],0.1,0.0
[-0.03751243 -0.42665932 -0.09466355  0.2919964 ],0.0,0.1
[-0.04604562 -0.23032406 -0.08882362 -0.02897747],0.1,0.0
[-0.0506521  -0.42406735 -0.08940317  0.234412  ],0.1,0.0
[-0.05913344 -0.6178057  -0.08471493  0.4976094 ],0.0,0.1
[-0.07148956 -0.42159787 -0.07476274  0.17947666],0.1,0.0
[-0.07992151 -0.6155748  -0.07117321  0.44766945],0.0,0.1
[-0.09223301 -0.419522   -0.06221981  0.13342753],0.0,0.1
[-0.10062345 -0.22356653 -0.05955127 -0.17821771],0.1,0.0
[-0.10509478 -0.41778794 -0.06311562  0.09510027],0.1,0.0
[-0.11345054 -0.6119512  -0.06121361  0.36722153],0.1,0.0
[-0.12568957 -0.8061523  -0.05386918  0.63999206],0.0,0.1
[-0.14181261 -0.61032236 -0.04106934  0.3308433 ],0.1,0.0
[-0.15401906 -0.80483633 -0.03445248  0.6102973 ],0.0,0.1
[-0.17011578 -0.6092502  -0.02224653  0.30696514],0.0,0.1
[-0.18230079 -0.4138184  -0.01610723  0.00735008],0.0,0.1
[-0.19057715 -0.2184692  -0.01596022 -0.29037103],0.1,0.0
[-0.19494654 -0.41335997 -0.02176765 -0.00276421],0.0,0.1
[-0.20321374 -0.21793272 -0.02182293 -0.30223483],0.0,0.1
[-0.20757239 -0.02250665 -0.02786763 -0.60171956],0.0,0.1
[-0.20802252  0.17299381 -0.03990202 -0.9030484 ],0.1,0.0
[-0.20456265 -0.02156558 -0.05796299 -0.6231697 ],0.0,0.1
[-0.20499396  0.17431574 -0.07042638 -0.9335298 ],0.0,0.1
[-0.20150764  0.37031353 -0.08909698 -1.247486  ],0.1,0.0
[-0.19410138  0.17643982 -0.11404669 -0.98398876],0.1,0.0
[-0.19057257 -0.01698489 -0.13372648 -0.7291936 ],0.1,0.0
[-0.19091228 -0.21002986 -0.14831035 -0.48140994],0.0,0.1
[-0.19511287 -0.01315992 -0.15793854 -0.8169166 ],0.0,0.1
[-0.19537607  0.18373083 -0.17427687 -1.1548179 ],0.1,0.0
[-0.19170146 -0.0087442  -0.19737324 -0.92145723],0.1,0.0
[-0.19187634 -0.20073074 -0.21580239 -0.69672024],0.0,0.0
[-0.02886885  0.01075393 -0.04911037  0.01465164],0.1,0.0
[-0.02865377 -0.18363057 -0.04881734  0.2914442 ],0.0,0.1
[-0.03232638  0.01215222 -0.04298845 -0.01622673],0.1,0.0
[-0.03208334 -0.1823277  -0.04331299  0.26258895],0.0,0.1
[-0.03572989  0.01338489 -0.03806121 -0.04343465],0.1,0.0
[-0.03546219 -0.1811712  -0.0389299   0.23700082],0.0,0.1
[-0.03908562  0.01448468 -0.03418988 -0.06770314],0.0,0.1
[-0.03879592  0.21007971 -0.03554395 -0.37097406],0.0,0.1
[-0.03459433  0.40568814 -0.04296343 -0.6746491 ],0.0,0.1
[-0.02648056  0.60138    -0.05645641 -0.9805434 ],0.0,0.1
[-0.01445296  0.79721135 -0.07606728 -1.2904118 ],0.0,0.1
[ 1.49126188e-03  9.93213713e-01 -1.01875514e-01 -1.60590744e+00],0.1,0.0
[ 0.02135554  0.7994335  -0.13399366 -1.3466438 ],0.1,0.0
[ 0.03734421  0.60622627 -0.16092654 -1.0987071 ],0.1,0.0
[ 0.04946873  0.41354585 -0.18290068 -0.86052924],0.0,0.1
[ 0.05773965  0.6106243  -0.20011127 -1.2046896 ],0.1,0.0
[ 0.06995214  0.41857007 -0.22420506 -0.9807979 ],0.0,0.0
[ 0.0056537  -0.01585812 -0.00687588 -0.02335356],0.0,0.1
[ 0.00533653  0.17936176 -0.00734295 -0.31819794],0.0,0.1
[ 0.00892377  0.3745875  -0.0137069  -0.6131875 ],0.0,0.1
[ 0.01641552  0.5698983  -0.02597065 -0.9101559 ],0.0,0.1
[ 0.02781348  0.7653619  -0.04417377 -1.210887  ],0.0,0.1
[ 0.04312072  0.9610255  -0.06839151 -1.5170789 ],0.0,0.1
[ 0.06234123  1.1569048  -0.09873309 -1.8303024 ],0.0,0.1
[ 0.08547933  1.352972   -0.13533914 -2.1519513 ],0.1,0.0
[ 0.11253877  1.1594156  -0.17837816 -1.90394   ],0.1,0.0
[ 0.13572708  0.9666146  -0.21645696 -1.6714927 ],0.0,0.0
[-0.044686    0.04081548 -0.00734178 -0.03267812],0.1,0.0
[-0.04386969 -0.15420042 -0.00799534  0.25767937],0.1,0.0
[-0.0469537  -0.3492073  -0.00284176  0.54782975],0.0,0.1
[-0.05393785 -0.15404555  0.00811484  0.25425285],0.0,0.1
[-0.05701876  0.04095959  0.0131999  -0.03585951],0.1,0.0
[-0.05619957 -0.15434913  0.01248271  0.2609587 ],0.1,0.0
[-0.05928655 -0.34964705  0.01770188  0.5575526 ],0.1,0.0
[-0.06627949 -0.54501295  0.02885293  0.8557596 ],0.0,0.1
[-0.07717975 -0.3502958   0.04596812  0.572287  ],0.1,0.0
[-0.08418567 -0.5460312   0.05741386  0.8790898 ],0.1,0.0
[-0.09510629 -0.74188423  0.07499566  1.1892557 ],0.0,0.1
[-0.10994397 -0.54781014  0.09878077  0.92099094],0.1,0.0
[-0.12090018 -0.7441183   0.1172006   1.243012  ],0.1,0.0
[-0.13578254 -0.9405329   0.14206083  1.569991  ],0.0,0.1
[-0.1545932  -0.74736387  0.17346065  1.3247819 ],0.0,0.1
[-0.16954048 -0.5548042   0.1999563   1.0910189 ],0.1,0.0
[-0.18063655 -0.7519183   0.22177666  1.439195  ],0.0,0.0
[-0.04788673  0.04031205 -0.00051727  0.00676938],0.0,0.1
[-0.04708049  0.23544142 -0.00038188 -0.2860767 ],0.0,0.1
[-0.04237166  0.4305688  -0.00610341 -0.5788801 ],0.1,0.0
[-0.03376028  0.23553292 -0.01768101 -0.28812605],0.1,0.0
[-0.02904962  0.04066752 -0.02344353 -0.00107159],0.1,0.0
[-0.02823627 -0.1541105  -0.02346497  0.2841234 ],0.1,0.0
[-0.03131848 -0.34889007 -0.0177825   0.56931424],0.1,0.0
[-0.03829628 -0.54375815 -0.00639621  0.8563424 ],0.1,0.0
[-0.04917145 -0.73879236  0.01073063  1.1470072 ],0.1,0.0
[-0.0639473  -0.93405277  0.03367078  1.4430357 ],0.1,0.0
[-0.08262835 -1.1295726   0.06253149  1.7460467 ],0.1,0.0
[-0.1052198  -1.3253473   0.09745242  2.0575068 ],0.0,0.1
[-0.13172674 -1.1313466   0.13860257  1.7964923 ],0.0,0.1
[-0.15435368 -0.9380221   0.17453241  1.5499053 ],0.1,0.0
[-0.17311412 -1.1347555   0.20553051  1.8915746 ],0.0,0.1
[-0.19580923 -0.94237274  0.24336201  1.6690756 ],0.0,0.0
[ 0.00068812  0.02179683  0.02339147 -0.01701753],0.0,0.1
[ 0.00112406  0.21657565  0.02305112 -0.30222937],0.0,0.1
[ 0.00545557  0.4113616   0.01700653 -0.5875543 ],0.0,0.1
[ 0.0136828   0.60624135  0.00525545 -0.87483186],0.1,0.0
[ 0.02580763  0.41104832 -0.01224119 -0.5805013 ],0.0,0.1
[ 0.03402859  0.60633963 -0.02385121 -0.8770152 ],0.1,0.0
[ 0.04615539  0.41154984 -0.04139152 -0.59192514],0.0,0.1
[ 0.05438638  0.6072261  -0.05323002 -0.8973537 ],0.1,0.0
[ 0.06653091  0.4128645  -0.0711771  -0.6218666 ],0.1,0.0
[ 0.07478819  0.2188049  -0.08361442 -0.3524226 ],0.1,0.0
[ 0.07916429  0.02496533 -0.09066288 -0.08723307],0.1,0.0
[ 0.0796636  -0.16874799 -0.09240754  0.17552513],0.0,0.1
[ 0.07628864  0.02756661 -0.08889703 -0.14481956],0.0,0.1
[ 0.07683997  0.22384176 -0.09179343 -0.46417102],0.1,0.0
[ 0.08131681  0.0301287  -0.10107685 -0.20177415],0.0,0.1
[ 0.08191938  0.22654006 -0.10511234 -0.5245535 ],0.1,0.0
[ 0.08645018  0.03304218 -0.1156034  -0.26675478],0.0,0.1
[ 0.08711103  0.22960795 -0.1209385  -0.59354717],0.0,0.1
[ 0.09170318  0.42619663 -0.13280945 -0.92174566],0.1,0.0
[ 0.10022712  0.23309505 -0.15124436 -0.6735753 ],0.0,0.1
[ 0.10488902  0.42995945 -0.16471586 -1.0097975 ],0.1,0.0
[ 0.1134882   0.23737302 -0.1849118  -0.7730355 ],0.0,0.1
[ 0.11823567  0.43449208 -0.20037252 -1.1177284 ],0.1,0.0
[ 0.12692551  0.24248144 -0.22272709 -0.893991  ],0.0,0.0
[-0.00406669  0.02804296 -0.0187887  -0.03739304],0.1,0.0
[-0.00350583 -0.1668046  -0.01953656  0.24930315],0.0,0.1
[-0.00684192  0.02859083 -0.0145505  -0.04947744],0.0,0.1
[-0.0062701   0.22391836 -0.01554005 -0.34671542],0.0,0.1
[-0.00179174  0.41925788 -0.02247436 -0.6442579 ],0.0,0.1
[ 0.00659342  0.6146857  -0.03535952 -0.94393253],0.1,0.0
[ 0.01888713  0.4200575  -0.05423817 -0.66256624],0.0,0.1
[ 0.02728829  0.61589044 -0.06748949 -0.9718219 ],0.0,0.1
[ 0.03960609  0.81185    -0.08692593 -1.2849189 ],0.0,0.1
[ 0.0558431   1.0079644  -0.11262431 -1.6035038 ],0.0,0.1
[ 0.07600238  1.2042246  -0.14469439 -1.9290706 ],0.0,0.1
[ 0.10008688  1.4005706  -0.18327579 -2.262904  ],0.1,0.0
[ 0.12809828  1.2075772  -0.22853388 -2.0318441 ],0.0,0.0
[ 0.04305562 -0.0250858  -0.03008236 -0.04759067],0.0,0.1
[ 0.04255391  0.17045431 -0.03103418 -0.349611  ],0.0,0.1
[ 0.04596299  0.36600357 -0.0380264  -0.65191627],0.1,0.0
[ 0.05328306  0.17143126 -0.05106472 -0.37144583],0.0,0.1
[ 0.05671169  0.36724007 -0.05849364 -0.6797827 ],0.1,0.0
[ 0.06405649  0.17297733 -0.07208929 -0.40607426],0.0,0.1
[ 0.06751604  0.36904356 -0.08021078 -0.72058564],0.1,0.0
[ 0.07489691  0.17511752 -0.09462249 -0.45418853],0.1,0.0
[ 0.07839926 -0.01854801 -0.10370626 -0.19276726],0.0,0.1
[ 0.0780283   0.17789282 -0.10756161 -0.5162804 ],0.1,0.0
[ 0.08158615 -0.01556319 -0.11788721 -0.25933558],0.1,0.0
[ 0.08127489 -0.20882219 -0.12307393 -0.00603772],0.0,0.1
[ 0.07709844 -0.01216982 -0.12319468 -0.33487752],0.0,0.1
[ 0.07685505  0.1844704  -0.12989223 -0.66373   ],0.1,0.0
[ 0.08054446 -0.00862822 -0.14316684 -0.4146032 ],0.1,0.0
[ 0.08037189 -0.20146158 -0.1514589  -0.17025983],0.1,0.0
[ 0.07634266 -0.3941278  -0.15486409  0.07107216],0.0,0.1
[ 0.06846011 -0.19716385 -0.15344265 -0.26618627],0.1,0.0
[ 0.06451683 -0.38980088 -0.15876637 -0.02556106],0.1,0.0
[ 0.05672081 -0.58233196 -0.1592776   0.21312188],0.1,0.0
[ 0.04507417 -0.7748607  -0.15501516  0.45162964],0.1,0.0
[ 0.02957696 -0.96748966 -0.14598256  0.6917163 ],0.0,0.1
[ 0.01022717 -0.7706764  -0.13214824  0.35686988],0.0,0.1
[-0.00518636 -0.5739475  -0.12501085  0.02561083],0.1,0.0
[-0.01666531 -0.7670756  -0.12449863  0.2763848 ],0.1,0.0
[-0.03200682 -0.9602218  -0.11897093  0.5273536 ],0.0,0.1
[-0.05121126 -0.7636445  -0.10842386  0.19967696],0.0,0.1
[-0.06648415 -0.5671523  -0.10443032 -0.12514478],0.0,0.1
[-0.0778272  -0.37070134 -0.10693321 -0.44886264],0.0,0.1
[-0.08524122 -0.17424221 -0.11591047 -0.7732466 ],0.0,0.1
[-0.08872607  0.02226743 -0.1313754  -1.1000346 ],0.0,0.1
[-0.08828072  0.2188504  -0.15337609 -1.4308814 ],0.0,0.1
[-0.08390372  0.41549665 -0.18199372 -1.7673041 ],0.0,0.1
[-0.07559378  0.6121485  -0.2173398  -2.1106215 ],0.0,0.0
[ 0.02256517  0.03791447  0.01484694 -0.04061623],0.0,0.1
[ 0.02332345  0.2328204   0.01403462 -0.32857805],0.1,0.0
[ 0.02797986  0.03750149  0.00746306 -0.03150252],0.0,0.1
[ 0.02872989  0.23251563  0.00683301 -0.32182145],0.1,0.0
[ 0.0333802   0.03729704  0.00039658 -0.02699152],0.1,0.0
[ 3.4126144e-02 -1.5783060e-01 -1.4325103e-04  2.6581651e-01],0.1,0.0
[ 0.03096953 -0.3529505   0.00517308  0.5584542 ],0.0,0.1
[ 0.02391052 -0.15790154  0.01634216  0.2674056 ],0.1,0.0
[ 0.02075249 -0.35325286  0.02169028  0.5651978 ],0.1,0.0
[ 0.01368744 -0.5486723   0.03299423  0.8646345 ],0.0,0.1
[ 0.00271399 -0.35401464  0.05028692  0.58250546],0.1,0.0
[-0.0043663  -0.54980373  0.06193703  0.890596  ],0.0,0.1
[-0.01536238 -0.3555743   0.07974895  0.6180084 ],0.0,0.1
[-0.02247386 -0.16165161  0.09210911  0.35147014],0.0,0.1
[-0.0257069   0.03204799  0.09913852  0.08919418],0.0,0.1
[-0.02506594  0.22561947  0.10092241 -0.17063832],0.0,0.1
[-0.02055355  0.41916296  0.09750964 -0.4298555 ],0.1,0.0
[-0.01217029  0.22280516  0.08891252 -0.10809549],0.0,0.1
[-0.00771418  0.41654792  0.08675062 -0.37145582],0.0,0.1
[ 6.167734e-04  6.103372e-01  7.932150e-02 -6.355739e-01],0.1,0.0
[ 0.01282352  0.41420376  0.06661002 -0.31900275],0.1,0.0
[ 0.02110759  0.21819949  0.06022997 -0.00607947],0.0,0.1
[ 0.02547158  0.41240826  0.06010838 -0.27916747],0.0,0.1
[ 0.03371975  0.60662353  0.05452503 -0.552303  ],0.0,0.1
[ 0.04585222  0.800939    0.04347897 -0.82732075],0.1,0.0
[ 0.061871    0.6052504   0.02693255 -0.52128637],0.1,0.0
[ 0.07397601  0.4097599   0.01650683 -0.22023977],0.1,0.0
[0.0821712  0.21440594 0.01210203 0.07760404],0.1,0.0
[0.08645932 0.0191126  0.01365411 0.3740805 ],0.1,0.0
[ 0.08684158 -0.17620061  0.02113572  0.6710372 ],0.0,0.1
[0.08331756 0.01862122 0.03455647 0.38508314],0.1,0.0
[ 0.08368999 -0.17697383  0.04225813  0.68845814],0.0,0.1
[0.08015051 0.01753692 0.05602729 0.4093727 ],0.0,0.1
[0.08050125 0.21182162 0.06421474 0.13486633],0.1,0.0
[0.08473768 0.01584145 0.06691207 0.44709685],0.0,0.1
[0.08505451 0.20995618 0.07585401 0.1762338 ],0.1,0.0
[0.08925363 0.01383526 0.07937869 0.49184898],0.1,0.0
[ 0.08953034 -0.18231137  0.08921567  0.8084553 ],0.1,0.0
[ 0.08588411 -0.37853524  0.10538477  1.1278151 ],0.1,0.0
[ 0.07831341 -0.5748679   0.12794107  1.451606  ],0.0,0.1
[ 0.06681605 -0.38152885  0.1569732   1.20148   ],0.0,0.1
[ 0.05918547 -0.1887459   0.1810028   0.9618218 ],0.1,0.0
[ 0.05541055 -0.3857777   0.20023923  1.305466  ],0.1,0.0
[ 0.047695   -0.5827942   0.22634855  1.6535636 ],0.0,0.0
[0.00250321 0.02208602 0.03297277 0.02960577],0.0,0.1
[ 0.00294493  0.21671999  0.03356488 -0.25249425],0.0,0.1
[ 0.00727933  0.41134697  0.028515   -0.5344041 ],0.0,0.1
[ 0.01550627  0.6060566   0.01782692 -0.8179675 ],0.0,0.1
[ 0.0276274   0.80093     0.00146757 -1.1049904 ],0.1,0.0
[ 0.043646    0.60578877 -0.02063224 -0.8118474 ],0.1,0.0
[ 0.05576177  0.41095546 -0.03686919 -0.525725  ],0.0,0.1
[ 0.06398088  0.6065763  -0.04738369 -0.82979393],0.1,0.0
[ 0.0761124   0.41213298 -0.06397957 -0.55238193],0.0,0.1
[ 0.08435507  0.60809237 -0.07502721 -0.86451674],0.0,0.1
[ 0.09651691  0.804151   -0.09231754 -1.1798147 ],0.0,0.1
[ 0.11259993  1.0003422  -0.11591383 -1.4999512 ],0.0,0.1
[ 0.13260677  1.1966656  -0.14591286 -1.8264626 ],0.0,0.1
[ 0.1565401   1.3930737  -0.18244211 -2.1606903 ],0.1,0.0
[ 0.18440157  1.2001488  -0.22565591 -1.9294468 ],0.0,0.0
[-0.04682689 -0.03343716  0.02793858 -0.03279028],0.0,0.1
[-0.04749563  0.16127324  0.02728278 -0.316529  ],0.0,0.1
[-0.04427017  0.35599616  0.0209522  -0.60048455],0.0,0.1
[-0.03715025  0.55081886  0.00894251 -0.88649493],0.1,0.0
[-0.02613387  0.35557663 -0.00878739 -0.59101427],0.0,0.1
[-0.01902233  0.5508205  -0.02060768 -0.88645226],0.0,0.1
[-0.00800592  0.74621606 -0.03833672 -1.1855415 ],0.1,0.0
[ 0.0069184   0.5516117  -0.06204756 -0.9051178 ],0.1,0.0
[ 0.01795063  0.35738245 -0.08014991 -0.6325648 ],0.0,0.1
[ 0.02509828  0.5535257  -0.09280121 -0.94937396],0.0,0.1
[ 0.0361688   0.7497661  -0.11178868 -1.2697124 ],0.1,0.0
[ 0.05116412  0.55623484 -0.13718294 -1.014025  ],0.1,0.0
[ 0.06228881  0.36318266 -0.15746343 -0.76737267],0.1,0.0
[ 0.06955247  0.17053837 -0.17281088 -0.5280844 ],0.1,0.0
[ 0.07296323 -0.02178496 -0.18337257 -0.2944502 ],0.0,0.1
[ 0.07252754  0.17541306 -0.18926157 -0.6388979 ],0.1,0.0
[ 0.0760358  -0.0166365  -0.20203954 -0.41127887],0.1,0.0
[ 0.07570306 -0.2084072  -0.21026511 -0.18847027],0.0,0.0
[ 0.00517416 -0.04462239  0.04474687  0.01646548],0.0,0.1
[ 0.00428171  0.14983022  0.04507618 -0.26177028],0.1,0.0
[ 0.00727832 -0.04590521  0.03984077  0.04478255],0.1,0.0
[ 0.00636021 -0.24157515  0.04073642  0.34976462],0.0,0.1
[ 0.00152871 -0.04705551  0.04773172  0.07020044],0.0,0.1
[ 0.0005876   0.14735077  0.04913573 -0.20704907],0.1,0.0
[ 0.00353461 -0.0484381   0.04499474  0.10071988],0.0,0.1
[ 0.00256585  0.14601108  0.04700914 -0.17743471],0.1,0.0
[ 0.00548607 -0.04975098  0.04346045  0.12969959],0.1,0.0
[ 0.00449105 -0.24546768  0.04605444  0.43577078],0.0,0.1
[-0.0004183  -0.05102691  0.05476985  0.15795411],0.0,0.1
[-0.00143884  0.14326985  0.05792894 -0.11695974],0.0,0.1
[ 0.00142656  0.337516    0.05558974 -0.39081863],0.0,0.1
[ 0.00817688  0.53180677  0.04777337 -0.6654696 ],0.1,0.0
[ 0.01881301  0.336054    0.03446398 -0.35813546],0.0,0.1
[ 0.0255341   0.5306695   0.02730127 -0.63975495],0.0,0.1
[ 0.03614748  0.7254004   0.01450617 -0.92371684],0.1,0.0
[ 0.05065549  0.5300855  -0.00396817 -0.6265107 ],0.0,0.1
[ 0.0612572   0.72526264 -0.01649838 -0.9204407 ],0.1,0.0
[ 0.07576245  0.5303675  -0.0349072  -0.6329881 ],0.0,0.1
[ 0.08636981  0.7259586  -0.04756696 -0.9364566 ],0.1,0.0
[ 0.10088897  0.5315093  -0.06629609 -0.65909195],0.1,0.0
[ 0.11151916  0.33736956 -0.07947793 -0.38799894],0.0,0.1
[ 0.11826655  0.5335244  -0.08723791 -0.7046443 ],0.1,0.0
[ 0.12893704  0.3397127  -0.10133079 -0.44064772],0.0,0.1
[ 0.1357313   0.5361117  -0.11014374 -0.7634754 ],0.0,0.1
[ 0.14645353  0.7325644  -0.12541325 -1.0886855 ],0.1,0.0
[ 0.16110481  0.53929883 -0.14718696 -0.837839  ],0.0,0.1
[ 0.1718908   0.7360912  -0.16394374 -1.1729527 ],0.0,0.1
[ 0.18661262  0.93291974 -0.1874028  -1.5122205 ],0.1,0.0
[ 0.205271    0.740496   -0.21764721 -1.2834129 ],0.0,0.0
[ 0.04291017 -0.02525394  0.01823407  0.01978228],0.1,0.0
[ 0.04240509 -0.22063258  0.01862972  0.31816205],0.0,0.1
[ 0.03799244 -0.02578085  0.02499296  0.03141199],0.0,0.1
[ 0.03747682  0.16897394  0.0256212  -0.2532818 ],0.0,0.1
[ 0.0408563   0.36372086  0.02055557 -0.5377745 ],0.1,0.0
[ 0.04813071  0.16831604  0.00980007 -0.23868626],0.0,0.1
[ 0.05149703  0.36329663  0.00502635 -0.5282619 ],0.0,0.1
[ 0.05876297  0.5583475  -0.00553889 -0.8193568 ],0.1,0.0
[ 0.06992992  0.36330178 -0.02192602 -0.52842116],0.1,0.0
[ 0.07719595  0.16849506 -0.03249445 -0.24272704],0.1,0.0
[ 0.08056585 -0.02614803 -0.03734899  0.03953179],0.1,0.0
[ 0.08004289 -0.22071505 -0.03655835  0.32020074],0.0,0.1
[ 0.07562859 -0.02509204 -0.03015434  0.01621653],0.0,0.1
[ 0.07512675  0.1704491  -0.02983001 -0.28582585],0.1,0.0
[ 0.07853574 -0.02423501 -0.03554652 -0.00269834],0.1,0.0
[ 0.07805103 -0.21882962 -0.03560049  0.2785607 ],0.0,0.1
[ 0.07367444 -0.02321836 -0.03002928 -0.0251346 ],0.1,0.0
[ 0.07321008 -0.21789709 -0.03053197  0.25792456],0.0,0.1
[ 0.06885213 -0.02235285 -0.02537348 -0.0442301 ],0.1,0.0
[ 0.06840508 -0.21710195 -0.02625808  0.2403405 ],0.0,0.1
[ 0.06406303 -0.02161492 -0.02145127 -0.06050793],0.0,0.1
[ 0.06363074  0.17380792 -0.02266143 -0.35988095],0.1,0.0
[ 0.0671069  -0.02098469 -0.02985905 -0.07442895],0.1,0.0
[ 0.0666872  -0.21566613 -0.03134763  0.2086858 ],0.1,0.0
[ 0.06237388 -0.41032615 -0.02717391  0.4913177 ],0.1,0.0
[ 0.05416736 -0.60505444 -0.01734756  0.77531415],0.1,0.0
[ 0.04206626 -0.79993355 -0.00184127  1.0624889 ],0.1,0.0
[ 0.0260676  -0.99503106  0.0194085   1.3545934 ],0.1,0.0
[ 0.00616697 -1.1903912   0.04650037  1.6532841 ],0.1,0.0
[-0.01764085 -1.3860241   0.07956605  1.9600825 ],0.1,0.0
[-0.04536133 -1.5818939   0.1187677   2.2763255 ],0.1,0.0
[-0.07699921 -1.7779028   0.16429421  2.6031032 ],0.1,0.0
[-0.11255727 -1.9738741   0.21635628  2.9411871 ],0.0,0.0
[-0.03347853  0.02921526 -0.00475415 -0.01470466],0.0,0.1
[-0.03289423  0.22440507 -0.00504824 -0.3088838 ],0.0,0.1
